Equipment,Event Date,ENG SPD (null),BOOST PRES (null),SYS VOLTAGE (null),ENG OIL PRES (null),THROTTL POS (null),GROUND SPD (null),AMB AIR TEMP (null),AIR FLTR (null),HI BOOST PRES (null),ENG COOL TEMP (null),RT-LT EXH TEMP (null),LO BOOST PRES (null),RT R WHEEL SPD (null),LCKUP SLIP (null),TRN LUBE TEMP (null),DIFF LUBE PRES (null),DIFF TEMP (null),AUTO LUBE (null),TRN OUT SPD (null),TC OUT TEMP (null),LT R WHEEL SPD (null),Gear (null),BRK/AIR PRES (null),BRK STROKE (null),RETARDER (null),RETARDER MODE (null),RTF-LTF BRKTEMP (null),RTR-LTR BRKTEMP (null),RT F BRK TEMP (null),LT F BRK TEMP (null),RT R BRK TEMP (null),LT R BRK TEMP (null),SERV BRK STAT (null),PAYLOAD (null),Z Coor (null),Tire Press N4 (null),Tire Press N5 (null),Hourmeter MSPU (null),Lon Coor (null),Speed GPS (null),Direction (null),Lat Coor (null),Tire Press N6 (null),Lat,Lng,X,Y,Z
FC89,2024-03-01 19:05:30,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,729.59,-75.08,0.01,-15.19,-15.193808,-75.084272,49094844,832023600,72960
FC89,2024-03-01 19:05:31,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,729.59,-75.08,0.03,-15.19,-15.193807,-75.084272,49094844,832023600,72960
FC89,2024-03-01 19:05:32,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,729.59,-75.08,0.01,-15.19,-15.193807,-75.084272,49094856,832023600,72960
FC89,2024-03-01 19:05:33,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,729.59,-75.08,0.01,-15.19,-15.193806,-75.084272,49094856,832023600,72960
FC89,2024-03-01 19:05:34,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,729.59,-75.08,0.01,-15.19,-15.193806,-75.084272,49094856,832023600,72960
FC89,2024-03-01 19:05:35,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,729.9,-75.08,0.03,-15.19,-15.193805,-75.084272,49094856,832023600,72990
FC89,2024-03-01 19:05:36,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,730.59,-75.08,0.18,-15.19,-15.193803,-75.084272,49094864,832023700,73060
FC89,2024-03-01 19:05:37,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,731.09,-75.08,0.03,-15.19,-15.193802,-75.084272,49094876,832023700,73110
FC89,2024-03-01 19:05:38,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,731.5,-75.08,0.03,-15.19,-15.1938,-75.084272,49094876,832023700,73150
FC89,2024-03-01 19:05:39,0,0,0,0,80,0,79,0,0,69,67,71,66,140.8,731.79,-75.08,0.05,-15.19,-15.193799,-75.084272,49094876,832023700,73180
FC89,2024-03-01 19:05:40,0,0,0,0,0,0,0,0,80,8,0,0,0,57,0,67,0,79,0,0,757,0,2,5,69,67,71,66,140.8,732.09,-75.08,0.03,-15.19,-15.193797,-75.084272,49094876,832023740,73210
FC89,2024-03-01 19:05:41,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.4,-75.08,0.09,-15.19,-15.193796,-75.084272,49094876,832023740,73240
FC89,2024-03-01 19:05:42,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.5,-75.08,0.03,-15.19,-15.193795,-75.084272,49094876,832023740,73250
FC89,2024-03-01 19:05:43,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.7,-75.08,0.01,-15.19,-15.193794,-75.084272,49094876,832023740,73270
FC89,2024-03-01 19:05:44,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0.01,-15.19,-15.193793,-75.084272,49094876,832023740,73280
FC89,2024-03-01 19:05:45,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0.03,-15.19,-15.193793,-75.084272,49094876,832023740,73280
FC89,2024-03-01 19:05:46,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0.05,-15.19,-15.193792,-75.084272,49094864,832023800,73280
FC89,2024-03-01 19:05:47,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.7,-75.08,0.01,-15.19,-15.193792,-75.084272,49094864,832023800,73270
FC89,2024-03-01 19:05:48,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0.01,-15.19,-15.193791,-75.084272,49094864,832023800,73280
FC89,2024-03-01 19:05:49,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0.01,-15.19,-15.19379,-75.084272,49094864,832023800,73280
FC89,2024-03-01 19:05:50,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.7,-75.08,0,-15.19,-15.193789,-75.084272,49094864,832023800,73270
FC89,2024-03-01 19:05:51,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.59,-75.08,0.01,-15.19,-15.193788,-75.084272,49094864,832023800,73260
FC89,2024-03-01 19:05:52,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.59,-75.08,0.01,-15.19,-15.193788,-75.084272,49094856,832023800,73260
FC89,2024-03-01 19:05:53,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.59,-75.08,0.01,-15.19,-15.193788,-75.084272,49094856,832023800,73260
FC89,2024-03-01 19:05:54,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.59,-75.08,0.01,-15.19,-15.193787,-75.084272,49094856,832023800,73260
FC89,2024-03-01 19:05:55,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.7,-75.08,0.01,-15.19,-15.193786,-75.084272,49094856,832023900,73270
FC89,2024-03-01 19:05:56,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0.11,-15.19,-15.193786,-75.084272,49094856,832023900,73280
FC89,2024-03-01 19:05:57,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.9,-75.08,0.01,-15.19,-15.193786,-75.084272,49094856,832023900,73290
FC89,2024-03-01 19:05:58,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.9,-75.08,0.01,-15.19,-15.193786,-75.084272,49094856,832023900,73290
FC89,2024-03-01 19:05:59,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,79,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.9,-75.08,0,-15.19,-15.193786,-75.084272,49094844,832023900,73290
FC89,2024-03-01 19:06:00,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.9,-75.08,0,-15.19,-15.193786,-75.084272,49094844,832023900,73290
FC89,2024-03-01 19:06:01,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.79,-75.08,0,-15.19,-15.193786,-75.084272,49094844,832023900,73280
FC89,2024-03-01 19:06:02,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.7,-75.08,0,-15.19,-15.193786,-75.084272,49094844,832023900,73270
FC89,2024-03-01 19:06:03,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.7,-75.08,0,-15.19,-15.193786,-75.084272,49094844,832023900,73270
FC89,2024-03-01 19:06:04,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.59,-75.08,0.01,-15.19,-15.193786,-75.084272,49094844,832023900,73260
FC89,2024-03-01 19:06:05,0,0,0,0,0,0,25.5,0,0,80,8,0,0,0,57,0,67,0,0,78,0,0,757,0,0,1,2,5,69,67,71,66,0,140.8,732.59,-75.08,0,-15.19,-15.193786,-75.084272,49094832,832023900,73260
